paper_id,year,citations,influential,source,tier,matched_by,title_sim,author_overlap,s2_paper_id,s2_corpus_id,fetched_window
w7P92BEsb2,2025,6.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,3a8af8a49fd4a1a5acff8f65ec2d6013f2fbb02e,274424200.0,2026-08-14..2026-08-16
w6rHCuN3YG,2025,33.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,df8dd44d791fcb004874c8596d45f0263b4c7586,270560508.0,2026-08-14..2026-08-16
w6nlcS8Kkn,2025,343.0,18.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,10.0,7362b81b808ebafd403eaec6f60a124340d68d71,272708032.0,2026-08-14..2026-08-16
w5ZtXOzMeJ,2025,5.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,77d16c4fd4392ad6a8a59f553fc25cca38a84e15,273162404.0,2026-08-14..2026-08-16
w5Q3r8Jq3v,2025,3.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,262875958d9c8afdd0a7bf91ea348589d9ee2772,274859881.0,2026-08-14..2026-08-16
w4C4z80w59,2025,10.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,ab2790fefac5df9fa8c064e9b81365c7daf0b0ce,271693526.0,2026-08-14..2026-08-16
w3iM4WLuvy,2025,0.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,6efb032415f6e62d8d5de7a1571f35901e1c6f97,273323522.0,2026-08-14..2026-08-16
w2uIJiHTIA,2025,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,64338141a4f355b338d9e7d82643883ccabe36a7,269362901.0,2026-08-14..2026-08-16
w2qzdlvPMK,2025,9.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,6d7da05566411cc89ed1f10369532417db8a9c8a,273821653.0,2026-08-14..2026-08-16
w2HYVwXhMh,2025,20.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,503b84c43dbf5ab242724f9d7e642306f6bea717,271745052.0,2026-08-14..2026-08-16
w2BELPYbU0,2025,21.0,5.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,0b05ec5ed0b81045456fca40507820e63c186ca9,273233497.0,2026-08-14..2026-08-16
w0lhe9prqH,2025,1.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,49f7b33fb59f7281018a5d29b8fc577e56a85b07,276249837.0,2026-08-14..2026-08-16
w0b7fCX2nN,2025,39.0,6.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,1b95053af03b5a06809a4967c6cf5ca137bbcde4,267658141.0,2026-08-14..2026-08-16
w0MAu8vjwj,2025,4.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,abf0a71de6c00aea97211d8c2496687cf495a293,278911569.0,2026-08-14..2026-08-16
vzItLaEoDa,2025,20.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,0082995dd6c58da9566db9e0eb11b16e0b3d49ed,273162715.0,2026-08-14..2026-08-16
vyzPMQ5weJ,2025,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,62051926adbdb23011931c13f0c5e5f6dd1c8ce6,270062686.0,2026-08-14..2026-08-16
vyflgpwfJW,2025,78.0,5.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,9.0,48c83799530dc523ee01e6c1c40ad577d5c10a16,270878232.0,2026-08-14..2026-08-16
vyHFTsOUWu,2025,13.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,89856b7612f1ee3d581079932bf466914ca2b0b4,272826987.0,2026-08-14..2026-08-16
vyFSyfiOIu,2025,9.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,c9e40759be37d6b3d0883e79c283249380e7f852,276580415.0,2026-08-14..2026-08-16
vxvgZ0kTFv,2025,5.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,8e2a45d3033d694f16dab36db9cd8c8327b59de6,275570682.0,2026-08-14..2026-08-16
vxutwN3xQN,2025,69.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,17.0,bab59eabdb51a65dc3c16e43bf48a526ea6c0c9c,271050132.0,2026-08-14..2026-08-16
vxBvr5ZpIu,2025,6.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,68cbb7ca57d782c45e67f65db911d786c64c551c,273502579.0,2026-08-14..2026-08-16
vx1vJIFvd5,2025,12.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,dea1ad8ebefd71cdfa3f6e5cf34fdf0d3c345865,273350647.0,2026-08-14..2026-08-16
vuvG5rNBra,2025,1.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,5fd7405a6d7eb9f96a5286f5954cad547602a3b0,278911111.0,2026-08-14..2026-08-16
vunPXOFmoi,2025,38.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,9.0,9d79b6d2381535521d499d89cdb5b0b4190cc251,273234185.0,2026-08-14..2026-08-16
vue9P1Ypk6,2025,12.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,109b2e775c11a5fcba72612369f110c0624defaf,269929854.0,2026-08-14..2026-08-16
vtGLtSxtqv,2025,25.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9916,7.0,ea750468ca11428fc8515ac3b2227e5d297f2fb6,271329319.0,2026-08-14..2026-08-16
vsU2veUpiR,2025,32.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,23a921483746b8b3c828bd601f54d485bec32014,273403717.0,2026-08-14..2026-08-16
vsLohTBH4h,2025,5.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,577542f1bc086602544ef69ae4bd016c070176b1,267095400.0,2026-08-14..2026-08-16
vrCT5uCdYp,2025,4.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,4cf6110f748dc540e6aad7b5a553e34ba0d1f3c7,273022696.0,2026-08-14..2026-08-16
vqgDq1uycO,2025,9.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,16d3049d687d8bdfecd339d996995b00da765509,275211841.0,2026-08-14..2026-08-16
vqJZb9SX1T,2025,7.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,71643b87e76c6d4e8de847c1fc698ee6d40e512d,273345892.0,2026-08-14..2026-08-16
vpo2K9Xivv,2025,1.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,8b67adaa1b55673851923215f7657b4166d6b7e8,273185483.0,2026-08-14..2026-08-16
vpKjmJp6cO,2025,1.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,031b007d095575fe14af9bd055847461361a3ec1,271571340.0,2026-08-14..2026-08-16
vodsIF3o7N,2025,12.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,c94512390c31942a73cbc152dfc7ab0db4ec1e6b,273228292.0,2026-08-14..2026-08-16
vo9t20wsmd,2025,37.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,a541d6399f3e2703e1faf6c10bcec3ff22d6bb8c,270094730.0,2026-08-14..2026-08-16
vo4AHjowKi,2025,29.0,7.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,d543a049879f8ac174b013c41328ae47b73ded6b,273229343.0,2026-08-14..2026-08-16
vlpEXfbeHn,2025,1.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,1c8db99e7ea5491eafdb1bf6c8e2fb627d3be21b,273185853.0,2026-08-14..2026-08-16
vl8VpW2niQ,2025,4.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,a878cf4f34f00bb015c5a2a2f023819d02339e31,271916165.0,2026-08-14..2026-08-16
vl7kf0YHwj,2025,15.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,e47ecc8a6ebb88d0c2631acf4f4ab3dbee6fd765,276107111.0,2026-08-14..2026-08-16
vkakKdznFS,2025,57.0,5.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,3832477463ddcdb315859ff3f0bf5782e6855061,273346267.0,2026-08-14..2026-08-16
vjel3nWP2a,2025,596.0,38.0,s2_api_2026-08-14..2026-08-16,A,doi,0.9388,,fc7ee1828030a818f52518022a39f6a3ada60222,265466445.0,2026-08-14..2026-08-16
vjHySpxDsv,2025,9.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,640c6a6b64d805cee7378622e2268415a35d15fb,273404325.0,2026-08-14..2026-08-16
vikwIayXOx,2025,3.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,e43090354f927f61862aa4f6ab9e863f91e560e5,272366852.0,2026-08-14..2026-08-16
vi3DjUhFVm,2025,87.0,20.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,672b7ebea68189e7c372ef84d31408d82a3b3e6b,275458278.0,2026-08-14..2026-08-16
vhPE3PtTgC,2025,1.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,f2135f34632c88e3afd93f921e348489c16192ec,273185731.0,2026-08-14..2026-08-16
vh1e2WJfZp,2025,7.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,51158fda2e8d2904d4bc678c0ec0970009875bd9,273345558.0,2026-08-14..2026-08-16
vgt2rSf6al,2025,17.0,6.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,20ac2bf65a127b3ea2cc2b4a0dd38841cfa0909c,276774647.0,2026-08-14..2026-08-16
vgZDcUetWS,2025,11.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,41e376b129ad93d8ea21f2780e8a91014ca3759f,270562756.0,2026-08-14..2026-08-16
vgV4y086FY,2025,2.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,1.0,e7b1206c481ecf617432273a59f33478a34c4c19,272988122.0,2026-08-14..2026-08-16
vf5aUZT0Fz,2025,5.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,24f20acad63384afd2809d2c9cdffca26a7ddcf1,273186682.0,2026-08-14..2026-08-16
vf5M8YaGPY,2025,432.0,44.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,f18e5a844c37e5342f8f3d409c74c1a9c91d1f8f,269294048.0,2026-08-14..2026-08-16
vdUYa7N8Mt,2025,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,432214fd50ec9a0c148ee981c6ebe30cd6f1b093,282258047.0,2026-08-14..2026-08-16
vcX0k4rGTt,2025,4.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,4590aa5e92037498f77f32e194ea8812b97347b9,278498386.0,2026-08-14..2026-08-16
vWRwdmA3wU,2025,14.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,758619552b848a7bc76d021f17ede6a62fa5d128,271064241.0,2026-08-14..2026-08-16
vW6rsXAGrz,2025,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,fb672b7a85de80cad3a237aa5a084d61c73dfc26,275954216.0,2026-08-14..2026-08-16
vVxeFSR4fU,2025,36.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,d7b74d4aa41f46fab81aab880c0c9b17a8aa0695,270619648.0,2026-08-14..2026-08-16
vVhZh9ZpIM,2025,24.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,5bb64f347a058a4148e03e07300f2b3ee53cbf50,274610625.0,2026-08-14..2026-08-16
vVVtTVIR5O,2025,2.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,4ca3da5f8da81a74605aa9cbcd52be9b7a33997f,273345856.0,2026-08-14..2026-08-16
vVHc8bGRns,2025,22.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,17.0,f736a0fe0a8ec2233d8ce050d9ca69ffe6b6e8f4,273654445.0,2026-08-14..2026-08-16
vVCHWVBsLH,2025,13.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,8bb074aedf8317489cb963909e3e01fbedc9a6e3,273186462.0,2026-08-14..2026-08-16
vTdwuKUc5Z,2025,27.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,85d5bfd72c64a2321744965a51e65e00f33f7554,265445638.0,2026-08-14..2026-08-16
vTRWu9zaWo,2025,4.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.878,2.0,2ddd87a3e5c7b7ab19fe4a694a1f1bd4a603ea39,265213041.0,2026-08-14..2026-08-16
vRvVVb0NAz,2025,41.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,51ddceb0b03bbc5dd11af7193b5efb4041b87da7,277787405.0,2026-08-14..2026-08-16
vQxqcVGrhR,2025,16.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,bfb50e2008219035b9368110f6f7349760a76cd7,273098799.0,2026-08-14..2026-08-16
vQhn4wrQ6j,2025,20.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,50b566ab06a86a64810e40793f7e79d48b2c5188,273025960.0,2026-08-14..2026-08-16
vQFw9ryKyK,2025,49.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,d43dd59e85b9567b995c1a88ded89a9d69ecf71c,273346805.0,2026-08-14..2026-08-16
vOFx8HDcvF,2025,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,6b9be5d7d3a086c80f24206ae51475dcbbff1730,271892235.0,2026-08-14..2026-08-16
vNdOHr7mn5,2025,15.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,ccbb5b0c3ac9d8fb78db1512c485c0ffc153d6a6,276106777.0,2026-08-14..2026-08-16
vNZIePda08,2025,1.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,97f98b5d1ec7f0ebc1e5e84afce489c22d96ab7a,277941585.0,2026-08-14..2026-08-16
vNQLKY7nFM,2025,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,26a93d5c0b21f04c18ed0127c1adde5ad1281e68,274982124.0,2026-08-14..2026-08-16
vNATZfmY6R,2025,24.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,df15665ebb3896cb9bb296535af14e9065b4ba29,271432302.0,2026-08-14..2026-08-16
vM94dZiqx4,2025,8.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,bd3bedafed38743f2811ad466bf69069cd72ff45,276902415.0,2026-08-14..2026-08-16
vL9t9tpKli,2025,7.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,81ee9c29adf58b59ca15a75752c1f0882d17ce01,276317192.0,2026-08-14..2026-08-16
vKL1i2p5Xr,2025,3.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,d5dd6f0af3cdf5ef7a84a913c2a54b3e37cc82f7,280561367.0,2026-08-14..2026-08-16
vKJ8YH0iNp,2025,9.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.976,5.0,d52bc54075419046bf67f733390c2dc3b5a4989b,278905642.0,2026-08-14..2026-08-16
vKG270UOg4,2025,1.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,171e5caec527d9c6afbda2c96409f03dd0584bee,270063365.0,2026-08-14..2026-08-16
vJmpg0exYA,2025,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,644a68b1ef93e183ed6e54622f7741bde7848930,275471428.0,2026-08-14..2026-08-16
vJkktqyU8B,2025,6.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,2c291a633bcd019213495dac2b247a9b53cc1408,276107890.0,2026-08-14..2026-08-16
vJ0axKTh7t,2025,4.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,580644af1c3a6a465504bf6de4fe2a60671b741f,273025804.0,2026-08-14..2026-08-16
vHO9mU87dc,2025,111.0,15.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,7cfceb098d86ac397761988d4557b241115e95d3,273662119.0,2026-08-14..2026-08-16
vG123yHVVl,2025,1.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,752d0bc40dcd1989bff8aea7b274ce77fc35aef1,265694673.0,2026-08-14..2026-08-16
vFgmobsJiZ,2025,20.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,3c4de61a9414e22d1588ceae367a3f8ef75fb60a,270285778.0,2026-08-14..2026-08-16
vFanHFE4Qv,2025,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,64988e78351143e549235aefaa51ef7e979a8194,276409007.0,2026-08-14..2026-08-16
vFVjJsy3PG,2025,13.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,740a29386610d499beb7725fa58b7b847185cd91,273162791.0,2026-08-14..2026-08-16
vEtDApqkNR,2025,33.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,9823f4a4c66c0607994a9f9722ec3c4cf8c1f2e4,270063249.0,2026-08-14..2026-08-16
vDp6StrKIq,2025,18.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,aab8a12c028c17137d2885d726e0ae1c2263b533,270045893.0,2026-08-14..2026-08-16
vDecbmWf6w,2025,4.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,2f6511c90bf4f50be8c9be77e754282089241bd1,273323929.0,2026-08-14..2026-08-16
vAuodZOQEZ,2025,5.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,11b2757dc3a1124ef5b9bd43c73a2e8e28fd877b,277628005.0,2026-08-14..2026-08-16
v9EjwMM55Y,2025,7.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,1ae54bd533deab3dd33b5c81417b8f22fecf9d77,276422364.0,2026-08-14..2026-08-16
v9CDpLpjiE,2025,25.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,f75bb668a1986f24c7a975a50fffc1b546831ef8,273162905.0,2026-08-14..2026-08-16
v8qABSeeKO,2025,24.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,d746814113658dfce728ccdcc0bcc43210f5c464,276647796.0,2026-08-14..2026-08-16
v7a4KET0Md,2025,9.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,0d300d3602caeff6c75c38e41c119b22344b9821,275789913.0,2026-08-14..2026-08-16
v7YrIjpkTF,2025,20.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,e8459d4490bb8aa38df2eb584f675efe856a1a5c,277626954.0,2026-08-14..2026-08-16
v6iLQBoIJw,2025,33.0,7.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,5541f9691641e7f61b4a0713cf1c7a6e688a36eb,270062424.0,2026-08-14..2026-08-16
v5bK7cQch3,2025,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,90ee1d7a2f3f5ddb4abc7a38f48bf5cfe6c96d2a,276813722.0,2026-08-14..2026-08-16
v5JrYUdMxc,2025,1.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,90225609ea361f78ee0a0de64ac763ffd6555b0c,286712494.0,2026-08-14..2026-08-16
v4MTnPiYXY,2025,12.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,30d9e638ff8e44509c246696e2e7e0f05821cf0d,273950353.0,2026-08-14..2026-08-16
v4Bl6tfaaO,2025,13.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,16c803c27677f5999bb7a632f735d07e73843af1,270620220.0,2026-08-14..2026-08-16
v46TPwU0Uy,2025,61.0,6.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,96f5cf8d3501a7871d125f0aedade45c42e950e9,270521423.0,2026-08-14..2026-08-16
v2zcCDYMok,2025,10.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,5bf4c830d3c380de3fbeaa715f398e71fd8f6e6f,273227830.0,2026-08-14..2026-08-16
v2D1ASk5MT,2025,47.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9947,7.0,52bca2ff9159bd9f704adffa5fd9c51a198574df,274789001.0,2026-08-14..2026-08-16
v27yHgKtMv,2025,0.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,c30dd9fc4733fbdcddee13d6a1500bfdaba22139,273502609.0,2026-08-14..2026-08-16
v1rFkElnIn,2025,5.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,46f25133c00680314d6b7acc88409203252a5c82,268063846.0,2026-08-14..2026-08-16
v1f6c7wVBm,2025,5.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,84095e83507b766a1e844f2108a0974dfa90f955,273026138.0,2026-08-14..2026-08-16
v1OQ0kNq0w,2025,14.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,0c55e60cddec16339171e4f318dcb94344dbe0fc,273228052.0,2026-08-14..2026-08-16
v1B4aet9ct,2025,4.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,2e3b787ed2ab4427a097ae807322cf6d09129c03,270440139.0,2026-08-14..2026-08-16
v0FzmPCd1e,2025,31.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,2653ee2af59155fcc05d5552c86af116067410a0,273098114.0,2026-08-14..2026-08-16
uzz3qAYy0D,2025,30.0,6.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,d87e22ef5d4143c80bef3c2684902adcd77dd4f7,275906987.0,2026-08-14..2026-08-16
uy9oR0nYCW,2025,11.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,17bd8b8208f4a8c872057e3205b1550b65f0b13e,273233505.0,2026-08-14..2026-08-16
uy4EavBEwl,2025,7.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,72c520611e7b62b2dd79493c73c98b4b4b9308a3,270123209.0,2026-08-14..2026-08-16
uy31tqVuNo,2025,19.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,4be040c953d8580f0127105924a8bbf139c4804d,273550034.0,2026-08-14..2026-08-16
uxVBbSlKQ4,2025,34.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,baa5fea50eb4d63e34a49f2209635e151768ba15,273163054.0,2026-08-14..2026-08-16
uxDFlPGRLX,2025,28.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,ec40a4902b277f0f9e3704c1b23634cad4fe0dcf,276767058.0,2026-08-14..2026-08-16
uwzyMFwyOO,2025,5.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,3885440dbfbe3575673551d25ed946fbe9772aaa,270123173.0,2026-08-14..2026-08-16
uvHmnahyp1,2025,34.0,7.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,9.0,d32e7be7a76a59c372bbcf154e31b50b60f433b3,273403919.0,2026-08-14..2026-08-16
uuriavczkL,2025,5.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,b4695a53aefd009de64127b1e1fdaca81b465df8,277066756.0,2026-08-14..2026-08-16
uuef1HP6X7,2025,24.0,9.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,d082b0785c4b620f5740dbc636e59f931b5ba451,274789449.0,2026-08-14..2026-08-16
uuXPWRtwvK,2025,12.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,e1536547084406d9f9864cc2dc08ca46add4a30b,273821704.0,2026-08-14..2026-08-16
uuPkll6i7m,2025,4.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,4d175b19b598cd418795d6583f637b863e534a9c,269982078.0,2026-08-14..2026-08-16
uuEQsqb0GH,2025,5.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,2d1f65559371608dda96bef397c712404ad7df0b,267636766.0,2026-08-14..2026-08-16
utkGLDSNOk,2025,6.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,e2d0b5399fae114acdf72d20a857710f0b9f99e5,273821470.0,2026-08-14..2026-08-16
usFdPd4Ghs,2025,1.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,1.0,46ef69700d7b0f9ad6bfb83448ba3b1dd0eaf418,273025578.0,2026-08-14..2026-08-16
us5riDkeBW,2025,16.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,b854589889608edcc45409c27f528c91c8c9e7b2,266359797.0,2026-08-14..2026-08-16
ursX3k1rTO,2025,37.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,3a9d719057be923965a069dbc1c96b61e3043680,276775381.0,2026-08-14..2026-08-16
urf8a5G59f,2025,9.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,bf406410c969cc73c1d389885748978ced7a1873,269457614.0,2026-08-14..2026-08-16
urcEYsZOBz,2025,18.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,0eb62ccf8090693e419be323ad544c6aa5a8c513,272366581.0,2026-08-14..2026-08-16
urQi0TgXFY,2025,40.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,3f49cd4415263bda437a667e76d1959abdecef27,273186985.0,2026-08-14..2026-08-16
uqe5HkjbT9,2025,3.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,8231f1e8d72fea72280b8a725973cd12436dd01e,276766375.0,2026-08-14..2026-08-16
uqWM9hBDAE,2025,6.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,1.0,ddb37bdd59ccee01a5ad1f17c178f1cc03fd4fe4,267547552.0,2026-08-14..2026-08-16
uqG0kFLccD,2025,4.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,1839601b4d22fe08513db7acc5a4b27d71437cd7,280016634.0,2026-08-14..2026-08-16
uq9TLFT7tF,2025,50.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,a7e03e39085e1c2760fe366470cffacba83a24f1,270068311.0,2026-08-14..2026-08-16
