paper_id,year,decision,answer,p_accept,p_reject,p_unknown,lap,ud
BklMjsRqY7,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BkxSHsC5FQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkloRs0qK7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BklhAj09K7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BklHpjCqKm,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
Bkx_Dj09tQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BklACjAqFm,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BklUAoAcY7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BklCusRct7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Bklzkh0qFm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BklAEsR5t7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BklMYjC9FQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bkl-43C9FQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkgWHnR5tm,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
Bkl2SjCcKQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkxAUjRqY7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Bkl87h09FX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkgGmh09FQ,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
Bklfsi0cKm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BklKFo09YX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkgosiRcKm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkgzniCqY7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Bkg6RiCqY7,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
Bkg8jjC9KQ,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BkgFqiAqFX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ByeLmn0qtX,2019,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
BkgPajAcY7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Bkg5aoAqKm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkgiM20cYX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkfbpsAcF7,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
Bkg93jC5YX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkfhZnC9t7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkgVx3A9Km,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkgtDsCcKQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkesGnCcFX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Bkg3g2R9FX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkgBvsC9FQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkfxKj09Km,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkedwoC5t7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bkf1tjR9KQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkeStsCcKQ,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BkgYIiAcFQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bkg2viA5FQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkfPnoActQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Bke0rjR5F7,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BkeUasA5YQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkedznAqKQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkeK-nRcFX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bke96sC5tm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ByG_3s09KX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkVVOi0cFX,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
Bklr3j0cKX,2019,Accept (Oral),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkMq0oRqFQ,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BkMn9jAcYQ,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BkMXkhA5Fm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkeDEoCctQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Bke4KsA5FX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkeU5j0ctQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkesJ3R9YX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkMiWhR5K7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkG5SjR5YQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkNUFjR5KQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJzuKiC9KX,2019,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
BJxhijAcY7,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
Bkeuz20cYm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJxssoA5KX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkewX2C9tX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkGiPoC5FX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkG8sjR5Km,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJxRVnC5Fm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJzbG20cFQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJxbYoC9FQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BkE8NjCqYm,2019,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
BkN5UoAqF7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJzmzn0ctX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJxvEh0cFQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJx1SsAcYQ,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BJxYEsAqY7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJxh2j0qYm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJlxm30cKm,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BJluy2RcFm,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BJxOHs0cKm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJxgz2R9t7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJlgNh0qKQ,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BJxmXhRcK7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJxLH2AcYX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJlc6iA5YX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJleciCcKQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJlVhsA5KX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJxPk2A9Km,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJl_VnR9Km,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJx9f305t7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJx0sjC5FX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJl6TjRcY7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJll6o09tm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJlpCsC5Km,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJlyznAcFm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJlMcjC5K7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJl65sA9tm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJgsN3R9Km,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BJlSHsAcK7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJlXUsR5KQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJgqqsAct7,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BJgklhAcK7,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BJl4f2A5tQ,2019,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
BJgvg30ctX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJgnmhA5KQ,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BJgolhR9Km,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJg_roAcK7,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,0.999999
BJgLg3R9KQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJf_YjCqYX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJgK6iA5KX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJgy-n0cK7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJfIVjAcKm,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BJfvknCqFQ,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BJfguoAcFm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJgbzhC5Ym,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJfOXnActQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJfYvo09Y7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJfvAoC9YQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJgRDjR9tQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJfRpoA9YX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJej72AqF7,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BJgEjiRqYX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJemQ209FQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJgGhiR5KX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJesDsA9t7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJe1E2R5KX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJeapjA5FX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJeRg205Fm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJeWOi09FQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJe1hsCcYQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJg4Z3RqF7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJeWUs05KQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJWfW2C9Y7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJeem3C9F7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJe0Gn0cY7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJeOioA9Y7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJe-Sn0ctm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJgQB20qFQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1xY-hRctX,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BJGfCjA5FX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJe-DsC5Fm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJ4BVhRcYX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1xf9jAqFQ,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BJG0voC9YQ,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
BJ4AFsRcFQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1zMDjAqKQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJMvBjC5YQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJEOOsCqKm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1xhQhRcK7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1xnPsA5KX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJgYl205tQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1xOYoA5tQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1xVTjCqKQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJGjOi09t7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJG__i0qF7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
BJeY6sR9KX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1xFhiC9Y7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1xFVhActm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1xWcj0qYm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1lfHhR9tm,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
B1lnzn0ctQ,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
B1xJAsA5F7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1x5KiCcFX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1lnjo05Km,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1x9siCcYQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1lKS2AqtX,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
B1x-LjAcKX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1lwSsC5KX,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
B1xFxh0cKX,2019,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
B1x0enCcK7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1lG42C9Km,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
B1lxH20qtX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1lz-3Rct7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1x33sC9KQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1lKtjA9FQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1lx42A9Ym,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1l8iiA9tQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1gabhRcYX,2019,Accept (Oral),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
B1l9qsA5KQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1lXGnRctX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1xU4nAqK7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1g-X3RqKm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1euhoAcKX,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
B1gIf305Ym,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1gJOoRcYQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1excoAqKQ,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
B1gTShAct7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1ggosR9Ym,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1fysiAqK7,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
B1l1b205KX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1ethsR9Ym,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
B1fbosCcYm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1epooR5FX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1fA3oActQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1gHjoRqYQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1fPYj0qt7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1g29oAqtm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1eZRiC9YX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1ePui0ctQ,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
B1VZqjAcYX,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
B1l08oAct7,2019,Accept (Oral),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1e8CsRctX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1e9W3AqFX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1ffQnRcKX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1e4wo09K7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1l6e3RcF7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1VWtsA5tQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1g30j0qF7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1MX5j0cFX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1eKk2CcKm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1eEKi0qYQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1eSg3C9Ym,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1MUroRct7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1MhpiRqFm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1e9csRcFm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1M9FjC5FQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1e7hs05Km,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1MIBs05F7,2019,Reject,accepted,0.999998,0.000002,0.000000,1.000000,0.999997
B1eCCoR5tm,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
B1e0KsRcYQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1GIB3A9YX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1GSBsRcFX,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
B1MbDj0ctQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1MXz20cYQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1GAUs0cKQ,2019,Accept (Poster),accepted,0.999999,0.000000,0.000001,0.999999,0.999998
B14rPj0qY7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1MB5oRqtQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryxyCeHtPB,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryxnJlSKvr,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
B1EjKsRqtQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryxsUySFwr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1GIQhCcYm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1GHJ3R9tQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1G9doA9F7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryxn8RNtvr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B1MAJhR5YX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
B14ejsA5YQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryxgJTEYDr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryxmrpNtvH,2020,Reject,accepted,0.999999,0.000000,0.000000,1.000000,0.999999
ryxUMREYPr,2020,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
ryxPbkrtvr,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
ryxUkTVYvH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryxOUTVYDH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryxQ6T4YwB,2020,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
ryxgsCVYPr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryxQuANKPB,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryxjnREFwH,2020,Accept (Spotlight),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryxMW6EtPB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ryxC6kSYPr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryxW804FPH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryxK0JBtPr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryxWIgBFPS,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryxPRpEtvH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryxmb1rKDS,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryx2wp4tvS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryxGuJrFvS,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryx1wRNFvB,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
ryxdEkHtPS,2020,Accept (Talk),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryx6daEtwr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryx4PJrtvS,2020,Reject,rejected,0.000000,0.999998,0.000002,0.999998,-0.999998
ryxB2lBtvH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryx6WgStPB,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rylztAEYvr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryxIZR4tvS,2020,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
rylwJxrYDS,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rylmoxrFDH,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
ryloogSKDS,2020,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
ryx4TlHKDS,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rylvAA4YDB,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rylxpA4YwH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rylqmxBKvH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rylvYaNYDH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rylrI1HtPr,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rylrdxHFDr,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
ryx0nnEKwH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rylnK6VtDH,2020,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rylfl6VFDH,2020,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
