paper_id,team_size,first_author_h_index,max_h_index,mean_h_index,top_institution_flag,industry_flag,us_team_flag
r1xN5oA5tm,2,2.0,50.0,26.0,0,0,1
r1xPh2VtPB,4,10.0,66.0,38.0,1,0,0
r1xRW3A9YX,3,7.0,29.0,12.333333333333334,0,0,0
r1xX42R5Fm,4,8.0,40.0,21.75,1,1,1
r1xYr3C5t7,3,16.0,40.0,20.666666666666668,0,0,1
r1xZAkrFPr,3,19.0,36.0,23.333333333333332,0,0,1
r1xa9TVFvH,3,4.0,52.0,33.0,0,0,1
r1xapAEKwS,2,27.0,40.0,33.5,0,0,0
r1xdH3CcKX,5,43.0,115.0,69.4,0,0,1
r1xfECEKvr,8,,,,0,0,0
r1xjgxBFPB,6,10.0,43.0,16.833333333333332,0,0,0
r1xlvi0qYm,3,21.0,61.0,39.0,0,0,0
r1xo9grKPr,5,7.0,37.0,11.4,0,0,1
r1xrb3CqtQ,2,39.0,39.0,34.0,0,0,0
r1xurn0cKQ,3,3.0,78.0,50.0,0,0,1
r1xwKoR9Y7,4,7.0,63.0,26.0,1,0,1
r1xxKJBKvr,2,10.0,22.0,16.0,0,0,0
r1xywsC9tQ,2,14.0,14.0,8.5,0,0,1
r1xyx3R9tQ,3,46.0,48.0,43.333333333333336,1,0,0
r1zOg309tX,8,27.0,78.0,32.375,0,0,0
r1zmVhCqKm,3,13.0,13.0,5.0,0,0,1
r1znKiAcY7,4,10.0,31.0,16.75,0,0,0
r1ztwiCcYQ,1,1.0,1.0,1.0,0,0,0
rJ33wwxRb,4,6.0,50.0,26.75,0,0,0
rJ3fy0k0Z,2,5.0,5.0,5.0,0,0,0
rJ4km2R5t7,6,18.0,43.0,26.0,0,0,1
rJ4uaX2aW,3,28.0,31.0,22.333333333333332,1,1,1
rJ4vlh0qtm,4,61.0,144.0,65.5,0,0,1
rJ5C67-C-,4,6.0,51.0,28.5,0,0,1
rJ695PxRW,4,18.0,90.0,42.0,1,1,0
rJ6iJmWCW,4,3.0,25.0,13.0,1,1,0
rJ7yZ2P6-,2,16.0,25.0,20.5,0,0,1
rJBiunlAW,3,28.0,40.0,33.0,0,0,0
rJBwoM-Cb,3,21.0,89.0,52.666666666666664,1,0,1
rJEjjoR9K7,4,14.0,97.0,42.0,1,0,1
rJFOptp6Z,3,12.0,12.0,8.333333333333334,0,0,0
rJG8asRqKX,2,12.0,69.0,40.5,1,0,0
rJGY8GbR-,2,21.0,21.0,13.5,1,1,1
rJGZq6g0-,4,3.0,48.0,22.75,1,0,1
rJIN_4lA-,2,26.0,26.0,22.0,1,1,1
rJIgf7bAZ,3,22.0,67.0,37.666666666666664,0,0,0
rJJzTyWCZ,4,14.0,96.0,38.0,0,0,0
rJLTTe-0W,4,1.0,24.0,15.5,0,0,1
rJMcdsA5FX,3,8.0,41.0,26.0,1,1,1
rJNH6sAqY7,6,17.0,50.0,23.5,0,0,0
rJNpifWAb,5,11.0,37.0,26.0,1,1,1
rJNwDjAqYX,6,11.0,139.0,55.0,1,1,1
rJQDjk-0b,2,31.0,31.0,22.5,0,0,0
rJR2ylbRb,4,10.0,137.0,52.25,1,0,1
rJTutzbA-,4,11.0,67.0,35.75,0,0,0
rJUYGxbCW,5,16.0,65.0,33.6,1,1,1
rJVoEiCqKQ,7,18.0,99.0,42.57142857142857,1,1,1
rJVorjCcKQ,2,33.0,119.0,76.0,1,0,1
rJWechg0Z,3,24.0,55.0,30.0,0,0,0
rJXMpikCZ,6,,185.0,56.75,0,0,1
rJYFzMZC-,6,27.0,94.0,43.333333333333336,1,1,0
rJaE2alRW,3,8.0,8.0,7.333333333333333,1,0,0
rJbs5gbRW,2,22.0,39.0,30.5,0,0,1
rJe04p4YDB,2,28.0,121.0,74.5,0,0,0
rJe10iC5K7,7,8.0,115.0,42.857142857142854,0,0,1
rJe4ShAcF7,10,13.0,40.0,21.0,1,1,1
rJe4_xSFDB,3,5.0,43.0,17.333333333333332,0,0,1
rJe5_CNtPB,4,32.0,53.0,22.75,1,0,0
rJe7FW-Cb,4,19.0,36.0,19.5,0,0,1
rJe8pxSFwr,3,42.0,51.0,36.333333333333336,0,0,0
rJe9fTNtPS,7,9.0,57.0,22.142857142857142,1,1,1
rJe9lpEFDH,3,8.0,32.0,17.333333333333332,1,1,0
rJeA_aVtPB,2,28.0,28.0,23.5,0,0,1
rJeBJJBYDB,3,4.0,31.0,19.0,0,0,1
rJeEqiC5KQ,5,20.0,39.0,17.6,0,0,0
rJeINp4KwH,3,3.0,27.0,11.0,1,0,0
rJeIcTNtvS,6,10.0,49.0,32.0,0,0,0
rJeO3aVKPB,4,7.0,33.0,15.5,1,0,1
rJePwgSYwB,4,16.0,53.0,38.75,1,0,1
rJeQoCNYDS,4,14.0,77.0,29.25,0,0,1
rJeU_1SFvr,5,29.0,60.0,42.4,1,1,1
rJeW1yHYwH,5,15.0,15.0,10.6,0,0,1
rJeXCo0cYX,7,9.0,185.0,40.857142857142854,1,1,1
rJeXDANKwr,5,4.0,62.0,25.4,0,1,1
rJeXS04FPH,4,17.0,55.0,28.0,1,0,1
rJeZS3RcYm,5,21.0,76.0,33.6,1,1,1
rJe_cyrKPB,3,6.0,39.0,20.333333333333332,1,0,0
rJebgkSFDB,7,38.0,126.0,45.714285714285715,0,0,1
rJecbgHtDH,3,2.0,32.0,17.666666666666668,0,0,0
rJed6j0cKX,9,13.0,97.0,37.0,0,0,0
rJedbn0ctQ,3,12.0,52.0,30.0,0,0,0
rJeeKTNKDB,3,28.0,92.0,70.0,1,0,1
rJeg7TEYwB,3,14.0,134.0,63.666666666666664,1,1,1
rJehNT4YPr,4,15.0,62.0,35.75,0,0,1
rJehVyrKwH,5,12.0,61.0,39.8,1,1,1
rJehf0VKwS,3,9.0,21.0,13.666666666666666,0,0,0
rJehllrtDS,4,12.0,39.0,22.0,0,0,0
rJeidA4KvS,9,23.0,35.0,19.444444444444443,1,1,0
rJel41BtDH,5,9.0,49.0,24.6,0,0,1
rJeqeCEtvH,8,3.0,19.0,12.75,1,1,1
rJerHlrYwH,7,12.0,39.0,21.857142857142858,1,1,1
rJeuMREKwS,4,3.0,25.0,13.25,0,0,1
rJevYoA9Fm,3,16.0,39.0,28.666666666666668,1,1,1
rJfUCoR5KX,4,14.0,60.0,35.0,1,1,0
rJfW5oA5KQ,3,20.0,38.0,24.666666666666668,1,0,1
rJg3zxBYwH,4,2.0,86.0,29.5,1,0,1
rJg46kHYwH,4,4.0,49.0,18.5,1,1,1
rJg4J3CqFm,3,8.0,35.0,16.333333333333332,1,0,1
rJg4YGWRb,4,11.0,49.0,29.75,1,0,1
rJg6ssC5Y7,3,75.0,75.0,37.666666666666664,0,0,0
rJg76kStwH,7,30.0,53.0,27.428571428571427,0,0,0
rJg7BA4YDr,5,22.0,67.0,34.0,1,1,1
rJg851rYwH,5,48.0,48.0,32.6,1,1,1
rJg8TeSFDH,2,28.0,80.0,54.0,0,0,1
rJg8yhAqKm,8,25.0,185.0,61.875,1,1,1
rJg9OANFwS,5,13.0,18.0,11.6,1,0,1
rJgBd2NYPH,4,10.0,63.0,36.0,0,0,0
rJgD2ySFDr,3,9.0,40.0,21.0,1,1,1
rJgDb1SFwB,2,2.0,15.0,8.5,1,0,0
rJgE9CEYPS,4,5.0,27.0,13.75,0,0,0
rJgFjREtwr,6,8.0,105.0,32.666666666666664,0,0,0
rJgJDAVKvB,6,24.0,45.0,25.0,0,0,1
rJgMlhRctm,5,15.0,115.0,69.8,1,1,1
rJgPFgHFwr,3,4.0,37.0,24.333333333333332,0,0,1
rJgQkT4twH,2,2.0,12.0,7.0,0,0,0
rJgRMkrtDr,4,43.0,113.0,55.75,1,1,1
rJgSV3AqKQ,2,5.0,32.0,18.5,0,0,0
rJgTTjA9tX,2,9.0,16.0,12.5,1,0,1
rJgUfTEYvH,7,6.0,112.0,38.0,1,1,1
rJgVwTVtvS,5,36.0,76.0,33.4,1,0,1
rJgYxn09Fm,2,9.0,31.0,20.0,0,0,1
rJgbSn09Ym,5,22.0,126.0,77.0,1,0,1
rJgffkSFPS,6,7.0,63.0,34.166666666666664,0,0,0
rJgfjjC9Ym,2,25.0,25.0,23.0,1,0,1
rJggX0EKwS,2,18.0,185.0,101.5,0,0,0
rJgjGxrFPS,4,5.0,29.0,18.75,0,0,0
rJgqMRVYvr,4,6.0,45.0,17.25,1,0,1
rJgqalBKvH,6,7.0,10.0,5.166666666666667,1,0,0
rJgqjREtvS,3,19.0,19.0,14.333333333333334,0,0,0
rJgsskrFwH,3,18.0,33.0,23.0,1,1,1
rJgvf3RcFQ,4,22.0,77.0,37.75,1,1,0
rJgzzJHtDB,4,10.0,62.0,29.5,0,0,1
rJhR_pxCZ,5,2.0,30.0,11.2,0,0,1
rJiaRbk0-,7,23.0,76.0,39.42857142857143,1,0,1
rJk51gJRb,3,10.0,24.0,17.333333333333332,0,0,0
rJl-HsR9KX,2,3.0,50.0,26.5,0,0,0
rJl-b3RcF7,2,20.0,33.0,26.5,1,0,1
rJl05AVtwB,4,3.0,58.0,27.0,1,1,1
rJl0r3R9KX,4,30.0,34.0,25.0,1,1,1
rJl2E3AcF7,5,26.0,48.0,27.8,1,1,1
rJl31TNYPr,7,14.0,43.0,21.714285714285715,0,0,1
rJl3S2A9t7,4,7.0,35.0,13.25,1,0,1
rJl3YC4YPH,6,27.0,50.0,21.5,0,0,1
rJl3yM-Ab,10,36.0,55.0,35.9,1,1,1
rJl5MeHKvB,3,8.0,31.0,13.333333333333334,1,0,1
rJl5rRVFvH,8,26.0,106.0,29.125,1,0,1
rJl63fZRb,6,14.0,133.0,60.5,1,0,1
rJl6M2C5Y7,3,11.0,34.0,17.0,1,1,1
rJl8viCqKQ,3,6.0,23.0,14.5,0,0,0
rJlDnoA5Y7,2,6.0,35.0,20.5,1,0,1
rJlEojAqFm,9,18.0,87.0,34.888888888888886,1,1,1
rJlHIo09KQ,3,2.0,36.0,13.333333333333334,0,0,1
rJlJ-2CqtX,6,18.0,56.0,33.666666666666664,1,1,0
rJlMAAeC-,3,23.0,23.0,9.0,0,0,0
rJlNKCNtPB,2,14.0,25.0,19.5,0,0,1
rJlRKjActQ,7,14.0,185.0,48.714285714285715,0,0,0
rJlUhhVYvS,3,11.0,30.0,14.0,0,0,0
rJlUt0EYwS,8,15.0,94.0,31.625,0,0,1
rJlVdREKDS,4,14.0,97.0,53.0,1,0,1
rJlWOj0qF7,8,7.0,57.0,17.75,1,0,0
rJl_NhR9K7,3,12.0,49.0,34.666666666666664,1,1,0
rJlcLaVFvB,4,6.0,25.0,14.75,0,0,0
rJlcV2Actm,5,15.0,70.0,37.0,0,0,1
rJleFREKDr,2,5.0,21.0,13.0,1,0,1
rJleKgrKwS,4,9.0,53.0,21.5,0,0,0
rJleN20qK7,1,4.0,4.0,4.0,0,0,0
rJlf_RVKwr,2,2.0,42.0,22.0,0,0,1
rJlg1n05YX,4,28.0,29.0,19.0,0,0,1
rJliMh09F7,5,7.0,84.0,27.2,1,0,1
rJljdh4KDH,6,30.0,42.0,27.833333333333332,0,0,1
rJlnB3C5Ym,5,24.0,139.0,53.2,0,0,0
rJlnOhVYPS,3,30.0,99.0,54.333333333333336,0,0,0
rJlnfaNYvB,3,32.0,32.0,22.666666666666668,0,0,0
rJlnxkSYPS,4,6.0,39.0,19.0,1,1,0
rJlpUiAcYX,2,8.0,18.0,13.0,1,1,1
rJm7VfZA-,3,10.0,20.0,12.333333333333334,1,1,0
rJma2bZCW,7,22.0,185.0,48.57142857142857,1,1,0
rJoXrxZAZ,5,25.0,36.0,22.0,0,0,0
rJr4kfWCb,2,6.0,16.0,11.0,0,0,1
rJrTwxbCb,5,20.0,69.0,28.2,0,0,1
rJssAZ-0-,7,15.0,54.0,18.142857142857142,0,0,0
rJv4XWZA-,2,6.0,38.0,22.0,0,0,1
rJvJXZb0W,2,12.0,84.0,48.0,0,0,0
rJwelMbR-,5,8.0,112.0,33.8,0,0,0
rJx0Q6EFPB,8,6.0,90.0,32.857142857142854,0,0,0
rJx1Na4Fwr,8,6.0,68.0,38.625,0,0,1
rJx4p3NYDB,5,5.0,66.0,20.4,1,1,1
rJx8ylSKvr,7,48.0,113.0,29.571428571428573,1,1,1
rJx9vaVtDS,3,16.0,69.0,32.0,1,0,0
rJxAo2VYwr,4,13.0,88.0,30.5,0,0,1
rJxBa1HFvS,8,24.0,77.0,34.375,1,1,0
rJxFpp4Fvr,4,6.0,57.0,19.75,0,0,0
rJxG3pVKPB,4,27.0,40.0,26.25,0,0,0
rJxGLlBtwH,5,20.0,72.0,47.4,0,0,0
rJxHcgStwr,1,6.0,6.0,6.0,0,0,0
rJxHsjRqFQ,11,38.0,60.0,31.272727272727273,1,1,1
rJxMM2C5K7,2,11.0,34.0,22.5,0,0,1
rJxNAjC5F7,3,1.0,21.0,10.666666666666666,0,0,1
rJxRmlStDB,3,6.0,39.0,19.666666666666668,0,0,0
rJxWxxSYvB,3,6.0,74.0,38.0,1,1,1
rJxX8T4Kvr,5,23.0,47.0,24.4,0,0,0
rJxXDsCqYX,6,41.0,69.0,32.833333333333336,1,0,0
rJx_b3RqY7,4,19.0,31.0,21.0,0,0,1
rJxcBpNKPr,3,4.0,45.0,25.0,0,0,0
rJxe3xSYDS,2,13.0,29.0,21.0,1,0,1
rJxgknCcK7,5,14.0,63.0,28.6,0,0,0
rJxlc0EtDr,10,10.0,92.0,37.1,1,1,1
rJxok1BYPr,3,3.0,16.0,7.666666666666667,0,0,0
rJxq3kHKPH,6,18.0,90.0,51.5,1,0,1
rJxqZkSFDB,5,38.0,73.0,37.5,0,0,0
rJxt0JHKvS,4,7.0,9.0,6.25,1,1,0
rJxtgJBKDr,3,14.0,14.0,9.666666666666666,0,0,0
rJxug2R9Km,2,9.0,61.0,35.0,0,0,1
rJxycxHKDS,3,4.0,98.0,54.0,0,0,0
rJxyqkSYDH,3,9.0,17.0,10.333333333333334,1,1,1
rJzIBfZAb,5,44.0,44.0,22.8,1,0,1
rJzLciCqKm,3,37.0,37.0,20.666666666666668,0,0,0
rJzoujRct7,3,19.0,19.0,7.333333333333333,0,0,0
rk07ZXZRb,5,31.0,56.0,38.6,1,1,1
rk1FQA0pW,4,23.0,51.0,30.5,0,0,0
rk3b2qxCW,5,0.0,64.0,16.6,0,0,0
rk3mjYRp-,2,5.0,5.0,4.0,1,0,0
rk3pnae0b,5,15.0,89.0,44.4,1,0,0
rk49Mg-CW,5,14.0,112.0,59.6,0,0,0
rk4Fz2e0b,6,35.0,107.0,47.333333333333336,1,1,1
rk4Qso0cKm,4,15.0,68.0,26.25,0,0,1
rk4Wf30qKQ,8,13.0,31.0,10.625,0,0,1
rk6H0ZbRb,4,50.0,121.0,62.0,1,1,1
rk6cfpRjZ,9,27.0,80.0,38.22222222222222,0,0,1
rk6qdGgCZ,2,23.0,72.0,47.5,0,0,0
rk8wKk-R-,3,15.0,92.0,53.333333333333336,0,0,0
rkA1f3NpZ,4,9.0,16.0,10.25,0,0,0
rkEfPeZRb,3,5.0,23.0,11.0,0,0,0
rkEtzzWAb,6,9.0,45.0,24.333333333333332,0,0,0
rkGG6s0qKQ,5,15.0,41.0,27.8,1,1,1
rkGZuJb0b,5,10.0,42.0,19.8,0,0,1
rkGcYi09Km,4,1.0,24.0,7.75,0,0,0
rkHVZWZAZ,6,15.0,64.0,29.833333333333332,1,1,1
rkLyJl-0-,3,34.0,34.0,26.0,1,1,1
rkMW1hRqKX,3,15.0,46.0,27.0,1,1,1
rkMhusC5Y7,3,28.0,32.0,23.0,0,0,0
rkN2Il-RZ,10,20.0,92.0,34.6,1,1,1
rkO3uTkAZ,3,10.0,45.0,28.333333333333332,0,0,0
rkQkBnJAb,4,31.0,67.0,38.25,0,0,1
rkQu4Wb0Z,4,6.0,26.0,11.0,0,0,0
rkRwGg-0Z,3,51.0,51.0,31.666666666666668,0,0,1
rkTBjG-AZ,2,5.0,51.0,28.0,1,0,1
rkTS8lZAb,6,19.0,185.0,46.166666666666664,1,0,1
rkVOXhAqY7,1,17.0,17.0,17.0,0,0,0
rkYTTf-AZ,4,29.0,52.0,36.25,0,0,1
rkYgAJWCZ,2,18.0,110.0,64.0,1,1,1
rkZB1XbRZ,6,48.0,51.0,38.333333333333336,1,1,1
rkZvSe-RZ,6,,119.0,63.8,1,1,1
rkZzY-lCb,3,5.0,10.0,5.666666666666667,0,0,1
rkaT3zWCZ,4,25.0,35.0,28.0,0,0,1
rkaqxm-0b,2,10.0,40.0,25.0,0,0,0
rkcQFMZRb,5,18.0,30.0,19.6,1,1,1
rkcya1ZAW,6,23.0,88.0,39.0,0,0,1
rkdU7tCaZ,4,14.0,57.0,30.5,0,0,0
rke-f6NKvS,3,10.0,38.0,23.333333333333332,1,0,1
rke2HRVYvH,3,5.0,52.0,21.666666666666668,1,1,1
rke2P1BFwS,3,11.0,35.0,26.333333333333332,0,0,0
rke3TJrtPS,4,10.0,43.0,24.5,1,0,1
rke3U6NtwH,4,2.0,35.0,15.0,0,0,0
rke41hC5Km,5,8.0,57.0,19.4,1,0,1
rke4HiAcY7,3,18.0,18.0,11.666666666666666,1,1,0
rke5R1SFwS,3,17.0,107.0,49.333333333333336,0,0,1
rke7geHtwH,9,12.0,56.0,27.22222222222222,1,1,1
rke8ZhCcFQ,5,28.0,68.0,31.5,1,1,1
rkeIq2VYPr,3,10.0,58.0,28.666666666666668,0,0,0
rkeJRhNYDH,8,33.0,38.0,24.75,1,0,1
rkeMHjR9Ym,1,24.0,24.0,24.0,0,0,0
rkeNfp4tPr,3,7.0,25.0,13.0,0,0,0
rkeNqkBFPB,4,7.0,38.0,19.75,0,0,0
rkeNr6EKwB,6,12.0,185.0,55.666666666666664,1,1,1
rkeS1RVtPS,5,8.0,52.0,29.6,1,0,1
rkeSiiA5Fm,5,16.0,47.0,20.4,0,0,1
rkeT8iR9Y7,3,3.0,17.0,11.0,0,0,0
rkeUcRNtwS,3,10.0,25.0,18.0,0,0,0
rkeYL1SFvH,5,45.0,45.0,27.6,0,0,1
rkeYUsRqKQ,4,12.0,21.0,10.0,1,0,1
rkeZIJBYvr,7,19.0,34.0,21.0,0,0,0
rkeZNREFDr,2,2.0,2.0,1.5,1,0,1
rkeZRGbRW,3,5.0,185.0,69.66666666666667,0,0,0
rke_YiRct7,3,14.0,60.0,39.333333333333336,1,0,1
rkecJ6VFvr,4,,3.0,3.0,0,0,0
rkecl1rtwB,2,12.0,42.0,27.0,0,0,1
rkeeoeHYvr,4,32.0,39.0,27.5,0,0,0
rkehoAVtvS,2,10.0,33.0,21.5,0,0,0
rkeiQlBFPB,6,8.0,60.0,28.666666666666668,1,1,0
rkem91rtDB,10,28.0,85.0,28.6,1,0,1
rkemqsC9Fm,1,15.0,15.0,15.0,0,0,0
rkenmREFDr,4,10.0,75.0,29.25,1,0,1
rkeqCoA5tX,3,7.0,9.0,6.0,0,0,0
rkerLaVtDr,2,15.0,46.0,30.5,0,0,0
rkeuAhVKvB,6,7.0,34.0,17.5,0,0,0
rkevMnRqYQ,5,8.0,125.0,36.4,1,0,1
rkevSgrtPr,1,7.0,7.0,7.0,0,0,0
rkezdaEtvH,5,24.0,185.0,61.8,0,0,0
rkfOvGbCW,10,24.0,93.0,38.7,1,1,0
rkfbLilAb,4,8.0,22.0,11.5,0,0,1
rkg-TJBFPB,2,15.0,33.0,24.0,0,0,0
rkg-mA4FDr,1,16.0,16.0,16.0,0,0,0
rkg6sJHYDr,3,5.0,42.0,17.333333333333332,0,0,0
rkg8FJBYDS,4,7.0,17.0,12.0,0,0,1
rkg98yBFDr,2,17.0,17.0,10.5,0,0,0
rkgAGAVKPr,11,9.0,60.0,19.181818181818183,1,1,1
rkgBHoCqYX,3,7.0,30.0,16.0,0,0,0
rkgCJ64tDB,5,24.0,106.0,45.0,1,0,1
rkgHY0NYwr,4,5.0,30.0,21.25,1,0,1
rkgIW1HKPB,4,18.0,126.0,48.25,1,0,0
rkgK3oC5Fm,3,11.0,124.0,64.33333333333333,1,0,0
rkgKBhA5Y7,4,17.0,41.0,23.75,1,0,1
rkgNKkHtvB,3,15.0,31.0,19.666666666666668,1,1,1
rkgO66VKDS,5,20.0,47.0,20.8,0,0,0
rkgOLb-0W,4,19.0,78.0,32.0,0,0,0
rkgOlCVYvB,3,10.0,36.0,17.666666666666668,1,1,1
rkgPnhNFPB,4,7.0,30.0,13.0,0,0,0
rkgT3jRct7,5,27.0,32.0,21.0,0,0,1
rkgTdkrtPH,4,17.0,58.0,26.5,1,1,1
rkgU1gHtvr,5,30.0,77.0,26.0,0,0,0
rkgW0oA9FX,3,73.0,107.0,68.0,0,0,1
rkgbYyHtwB,3,8.0,39.0,23.0,0,0,0
rkgbwsAcYm,7,20.0,41.0,19.571428571428573,1,1,1
rkgc06VtwH,3,13.0,20.0,11.666666666666666,1,1,1
rkgd0iA9FQ,3,22.0,22.0,10.333333333333334,1,0,1
rkgdYhVtvH,2,22.0,137.0,79.5,1,0,1
rkgfdeBYvH,3,6.0,22.0,11.0,1,0,1
rkgg6xBYDH,3,9.0,155.0,61.333333333333336,0,0,0
rkgiURVFDS,4,6.0,53.0,20.0,1,0,1
rkglZyHtvH,5,8.0,39.0,28.6,0,0,0
rkglvsC9Ym,3,44.0,44.0,28.333333333333332,0,0,0
rkgoyn09KQ,4,16.0,57.0,28.75,1,0,0
rkgpCoRctm,5,4.0,16.0,9.2,0,0,0
rkgpy3C5tX,2,8.0,9.0,8.5,0,0,0
rkgqCiRqKQ,4,8.0,125.0,44.5,1,0,1
rkgqN1SYvr,3,37.0,37.0,27.666666666666668,0,0,0
rkgqm0VKwB,6,10.0,126.0,27.666666666666668,0,0,0
rkgsvoA9K7,4,7.0,19.0,10.0,0,0,0
rkgt0REKwS,2,10.0,68.0,39.0,0,0,0
rkgvXlrKwH,5,16.0,18.0,14.0,1,1,0
rkgwuiA9F7,6,3.0,24.0,14.666666666666666,0,0,0
rkgyS0VFvr,4,13.0,54.0,23.75,0,0,1
rkgz2aEKDr,7,40.0,147.0,48.42857142857143,0,0,1
rkhlb8lCZ,2,14.0,19.0,16.5,0,0,1
rkhxwltab,1,8.0,8.0,8.0,0,0,0
rkl03ySYDH,8,8.0,24.0,11.625,0,0,1
rkl2s34twS,6,36.0,79.0,60.666666666666664,0,0,0
rkl3-hA5Y7,3,4.0,23.0,10.333333333333334,0,0,0
rkl3m1BFDB,3,7.0,39.0,17.0,0,0,1
rkl42iA5t7,3,10.0,11.0,10.666666666666666,0,1,0
rkl6As0cF7,5,29.0,37.0,29.2,1,0,1
rkl8dlHYvB,7,7.0,60.0,23.571428571428573,0,0,0
rkl8sJBYvH,6,80.0,90.0,46.666666666666664,1,0,1
rklEUjR5tm,6,41.0,73.0,34.333333333333336,1,1,1
rklEj2EFvB,3,13.0,86.0,41.0,0,0,1
rklFh34Kwr,2,8.0,33.0,20.5,1,1,1
rklHqRVKvH,4,23.0,92.0,33.5,1,1,1
rklMnyBtPB,3,7.0,53.0,26.0,0,0,1
rklOg6EFwS,6,30.0,53.0,39.0,0,0,1
rklQas09tm,3,42.0,92.0,45.0,1,0,1
rklTmyBKPH,7,17.0,83.0,43.0,1,1,0
rklVOnNtwH,3,1.0,17.0,7.333333333333333,0,0,0
rklXaoAcFX,19,10.0,82.0,16.38888888888889,0,0,1
rkl_Ch4YwS,3,30.0,30.0,15.333333333333334,0,0,1
rklaWn0qK7,5,8.0,39.0,19.6,1,0,1
rklbKA4YDS,4,7.0,32.0,13.75,0,0,0
rkle3i09K7,6,25.0,84.0,35.333333333333336,0,0,0
rklfIeSFwS,3,4.0,42.0,18.0,0,0,1
rklhb2R9Y7,5,14.0,185.0,51.8,1,1,1
rklhqkHFDB,3,5.0,36.0,14.666666666666666,1,0,0
rkliHyrFDB,4,6.0,94.0,40.25,1,1,0
rklj3gBYvH,1,13.0,13.0,13.0,0,0,0
rklk_ySYPB,2,14.0,56.0,35.0,0,0,0
rklklCVYvB,10,16.0,39.0,12.9,1,1,1
rkllGyBFPH,2,11.0,41.0,26.0,1,0,1
rklnDgHtDS,4,12.0,61.0,29.75,1,0,1
rklp93EtwH,7,26.0,55.0,35.333333333333336,0,0,1
rklr9kHFDB,11,10.0,66.0,31.09090909090909,1,0,1
rklraTNFwB,4,38.0,38.0,16.5,0,0,1
rkltE0VKwH,2,11.0,63.0,37.0,0,0,0
rkluJ2R9KQ,4,18.0,35.0,22.5,1,1,1
rklwwo05Ym,6,7.0,69.0,29.0,1,1,0
rkly70EKDH,3,25.0,25.0,11.333333333333334,0,0,1
rklz16Vtvr,5,14.0,76.0,29.2,0,0,0
rklz9iAcKQ,6,25.0,185.0,63.166666666666664,1,1,0
rkmoiMbCb,4,2.0,19.0,10.75,0,0,1
rkmu5b0a-,4,5.0,45.0,23.0,0,0,1
rknt2Be0-,3,31.0,59.0,40.333333333333336,0,0,0
rkpoTaxA-,3,10.0,21.0,16.0,0,0,0
rkr1UDeC-,6,17.0,138.0,35.833333333333336,1,1,1
rkrC3GbRW,5,,39.0,23.5,0,0,0
rkrWCJWAW,2,14.0,31.0,22.5,0,0,0
rkvDssyRb,4,17.0,17.0,12.0,0,0,1
rkw-jlb0W,3,18.0,74.0,45.666666666666664,0,0,0
rkx-wA4YPS,3,20.0,86.0,38.333333333333336,1,0,1
rkx0g3R5tX,3,7.0,13.0,10.666666666666666,0,0,0
rkx1m2C5YQ,6,5.0,43.0,20.833333333333332,0,0,0
rkx3-04FwB,2,10.0,29.0,19.5,1,1,1
rkx8l3Cctm,3,5.0,62.0,31.0,1,1,0
rkxDoJBYPB,7,6.0,101.0,40.0,1,1,1
rkxKwJrKPS,7,4.0,26.0,9.857142857142858,1,0,1
rkxNelrKPB,2,6.0,47.0,26.5,0,0,0
rkxNh1Stvr,3,28.0,53.0,32.333333333333336,0,0,1
rkxQ-nA9FX,3,80.0,80.0,39.0,0,0,1
rkxVz1HKwB,3,12.0,27.0,19.333333333333332,0,0,1
rkxWpCNKvS,1,26.0,26.0,26.0,0,0,0
rkxY-sl0W,3,30.0,119.0,56.666666666666664,1,0,1
rkxZCJrtwS,7,16.0,122.0,38.42857142857143,0,0,1
rkxZyaNtwB,3,4.0,27.0,17.333333333333332,0,0,0
rkxaNjA9Ym,2,12.0,49.0,30.5,0,0,1
rkxacs0qY7,4,14.0,36.0,28.75,0,0,0
rkxawlHKDr,3,10.0,62.0,25.666666666666668,0,0,1
rkxciiC9tm,7,8.0,91.0,21.285714285714285,0,0,0
rkxd2oR9Y7,7,15.0,47.0,20.142857142857142,0,0,1
rkxfjjA5Km,2,51.0,51.0,43.0,0,0,1
rkxjnjA5KQ,2,2.0,58.0,30.0,0,0,1
rkxkHnA5tX,6,7.0,32.0,13.5,0,0,0
rkxmPgrKwB,4,5.0,77.0,25.75,0,0,0
rkxn7nR5KX,4,24.0,66.0,36.0,1,1,1
rkxoNnC5FQ,4,10.0,34.0,15.0,0,0,1
rkxoh24FPH,5,28.0,41.0,26.8,1,1,1
rkxraoRcF7,4,11.0,52.0,22.5,0,0,0
rkxs0yHFPH,3,32.0,32.0,24.333333333333332,0,0,0
rkxt8oC9FQ,3,23.0,35.0,22.0,1,0,0
rkxtNaNKwr,5,8.0,20.0,13.8,1,0,1
rkxtl3C5YX,6,6.0,63.0,23.5,1,0,1
rkxuWaVYDB,2,6.0,45.0,25.5,0,0,0
rkxusjRctQ,5,9.0,40.0,20.8,1,1,1
rkxw-hAcFQ,5,6.0,43.0,22.0,0,0,1
rkzDIiA5YQ,4,14.0,29.0,15.75,1,0,1
rkzUYjCcFm,2,9.0,15.0,12.0,0,0,1
rkzfuiA9F7,3,12.0,44.0,30.333333333333332,0,0,0
rkzjUoAcFX,14,21.0,93.0,33.642857142857146,1,1,1
